date,game_label,player,rw_team,rw_projected,our_projected,actual_minutes,proj_source,rw_date_source
2026-08-05,Dallas Wings vs Washington Mystics,Alanna Smith,Dallas Wings,16.0,18.1,32.0,replay,inferred
2026-08-05,Dallas Wings vs Washington Mystics,Arike Ogunbowale,Dallas Wings,32.0,33.1,33.2,replay,inferred
2026-08-05,Dallas Wings vs Washington Mystics,Awak Kuier,Dallas Wings,9.0,14.4,4.9,replay,inferred
2026-08-05,Dallas Wings vs Washington Mystics,Aziaha James,Dallas Wings,5.0,6.7,5.5,replay,inferred
2026-08-05,Dallas Wings vs Washington Mystics,Azzi Fudd,Dallas Wings,32.0,34.4,34.5,replay,inferred
2026-08-05,Dallas Wings vs Washington Mystics,Jessica Shepard,Dallas Wings,32.0,35.9,36.5,replay,inferred
2026-08-05,Dallas Wings vs Washington Mystics,Li Yueru,Dallas Wings,10.0,13.3,6.6,replay,inferred
2026-08-05,Dallas Wings vs Washington Mystics,Odyssey Sims,Dallas Wings,6.0,8.9,9.7,replay,inferred
2026-08-05,Dallas Wings vs Washington Mystics,Paige Bueckers,Dallas Wings,33.0,35.2,37.1,replay,inferred
2026-08-05,Dallas Wings vs Washington Mystics,Alicia Florez,Washington Mystics,5.0,8.9,3.7,replay,inferred
2026-08-05,Dallas Wings vs Washington Mystics,Cassandre Prosper,Washington Mystics,6.0,9.2,6.2,replay,inferred
2026-08-05,Dallas Wings vs Washington Mystics,Cotie McMahon,Washington Mystics,23.0,21.7,26.5,replay,inferred
2026-08-05,Dallas Wings vs Washington Mystics,Georgia Amoore,Washington Mystics,23.0,22.7,28.5,replay,inferred
2026-08-05,Dallas Wings vs Washington Mystics,Kiki Iriafen,Washington Mystics,29.0,28.0,25.0,replay,inferred
2026-08-05,Dallas Wings vs Washington Mystics,Lauren Betts,Washington Mystics,16.0,16.3,18.9,replay,inferred
2026-08-05,Dallas Wings vs Washington Mystics,Michaela Onyenwere,Washington Mystics,30.0,28.6,18.6,replay,inferred
2026-08-05,Dallas Wings vs Washington Mystics,Shakira Austin,Washington Mystics,32.0,31.4,36.1,replay,inferred
2026-08-05,Dallas Wings vs Washington Mystics,Sonia Citron,Washington Mystics,34.0,33.2,36.5,replay,inferred
2026-08-05,Atlanta Dream vs Phoenix Mercury,Aaliyah Nye,Atlanta Dream,,0.0,0.6,replay,
2026-08-05,Atlanta Dream vs Phoenix Mercury,Allisha Gray,Atlanta Dream,33.0,33.5,28.6,replay,inferred
2026-08-05,Atlanta Dream vs Phoenix Mercury,Angel Reese,Atlanta Dream,33.0,31.5,32.4,replay,inferred
2026-08-05,Atlanta Dream vs Phoenix Mercury,Brionna Jones,Atlanta Dream,20.0,17.5,20.6,replay,inferred
2026-08-05,Atlanta Dream vs Phoenix Mercury,Isobel Borlase,Atlanta Dream,12.0,13.3,16.7,replay,inferred
2026-08-05,Atlanta Dream vs Phoenix Mercury,Jaylyn Sherrod,Atlanta Dream,6.0,7.4,10.2,replay,inferred
2026-08-05,Atlanta Dream vs Phoenix Mercury,Jordin Canada,Atlanta Dream,32.0,33.6,29.8,replay,inferred
2026-08-05,Atlanta Dream vs Phoenix Mercury,Madina Okot,Atlanta Dream,4.0,0.0,0.6,replay,inferred
2026-08-05,Atlanta Dream vs Phoenix Mercury,Naz Hillmon,Atlanta Dream,26.0,28.2,25.8,replay,inferred
2026-08-05,Atlanta Dream vs Phoenix Mercury,Rhyne Howard,Atlanta Dream,34.0,35.0,33.5,replay,inferred
2026-08-05,Atlanta Dream vs Phoenix Mercury,Shatori Walker-Kimbrough,Atlanta Dream,,0.0,0.6,replay,
2026-08-05,Atlanta Dream vs Phoenix Mercury,Sika Kone,Atlanta Dream,,0.0,0.6,replay,
2026-08-05,Atlanta Dream vs Phoenix Mercury,Alyssa Thomas,Phoenix Mercury,36.0,32.5,37.6,replay,inferred
2026-08-05,Atlanta Dream vs Phoenix Mercury,DeWanna Bonner,Phoenix Mercury,30.0,28.5,30.5,replay,inferred
2026-08-05,Atlanta Dream vs Phoenix Mercury,Kahleah Copper,Phoenix Mercury,34.0,31.9,35.5,replay,inferred
2026-08-05,Atlanta Dream vs Phoenix Mercury,Kelsey Plum,Phoenix Mercury,25.0,0.0,26.4,replay,inferred
2026-08-05,Atlanta Dream vs Phoenix Mercury,Lexi Held,Phoenix Mercury,,11.7,1.4,replay,
2026-08-05,Atlanta Dream vs Phoenix Mercury,Natasha Mack,Phoenix Mercury,18.0,20.0,13.6,replay,inferred
2026-08-05,Atlanta Dream vs Phoenix Mercury,Noemie Brochant,Phoenix Mercury,20.0,21.3,28.1,replay,inferred
2026-08-05,Atlanta Dream vs Phoenix Mercury,Sami Whitcomb,Phoenix Mercury,14.0,15.5,14.0,replay,inferred
2026-08-05,Atlanta Dream vs Phoenix Mercury,Valeriane Ayayi,Phoenix Mercury,20.0,17.7,12.8,replay,inferred
2026-08-05,New York Liberty vs Seattle Storm,Awa Fam,Seattle Storm,28.0,27.1,22.7,replay,inferred
2026-08-05,New York Liberty vs Seattle Storm,Dominique Malonga,Seattle Storm,26.0,25.5,30.0,replay,inferred
2026-08-05,New York Liberty vs Seattle Storm,Ezi Magbegor,Seattle Storm,18.0,13.0,17.3,replay,inferred
2026-08-05,New York Liberty vs Seattle Storm,Flau'jae Johnson,Seattle Storm,28.0,27.7,27.1,replay,inferred
2026-08-05,New York Liberty vs Seattle Storm,Jade Melbourne,Seattle Storm,26.0,24.1,30.3,replay,inferred
2026-08-05,New York Liberty vs Seattle Storm,Jordan Horston,Seattle Storm,10.0,14.3,11.4,replay,inferred
2026-08-05,New York Liberty vs Seattle Storm,Katie Lou Samuelson,Seattle Storm,14.0,14.3,9.3,replay,inferred
2026-08-05,New York Liberty vs Seattle Storm,Natisha Hiedeman,Seattle Storm,33.0,30.1,29.0,replay,inferred
2026-08-05,New York Liberty vs Seattle Storm,Stefanie Dolson,Seattle Storm,9.0,11.4,10.0,replay,inferred
2026-08-05,New York Liberty vs Seattle Storm,Zia Cooke,Seattle Storm,8.0,12.5,12.8,replay,inferred
2026-08-06,Portland Fire vs Toronto Tempo,Bridget Carleton,Portland Fire,31.0,33.7,29.6,replay,inferred
2026-08-06,Portland Fire vs Toronto Tempo,Carla Leite,Portland Fire,30.0,28.1,29.8,replay,inferred
2026-08-06,Portland Fire vs Toronto Tempo,Emily Engstler,Portland Fire,25.0,26.2,24.4,replay,inferred
2026-08-06,Portland Fire vs Toronto Tempo,Frieda Buhner,Portland Fire,19.0,16.1,15.7,replay,inferred
2026-08-06,Portland Fire vs Toronto Tempo,Holly Winterburn,Portland Fire,12.0,13.2,13.8,replay,inferred
2026-08-06,Portland Fire vs Toronto Tempo,Jordan Harrison,Portland Fire,,0.0,10.9,replay,
2026-08-06,Portland Fire vs Toronto Tempo,Karlie Samuelson,Portland Fire,20.0,16.3,18.9,replay,inferred
2026-08-06,Portland Fire vs Toronto Tempo,Megan DiLeo,Portland Fire,28.0,29.6,27.7,replay,inferred
2026-08-06,Portland Fire vs Toronto Tempo,Nyadiew Puoch,Portland Fire,21.0,22.6,16.9,replay,inferred
2026-08-06,Portland Fire vs Toronto Tempo,Serah Williams,Portland Fire,14.0,14.2,12.3,replay,inferred
2026-08-06,Portland Fire vs Toronto Tempo,Aneesah Morrow,Toronto Tempo,16.0,16.0,23.6,replay,inferred
2026-08-06,Portland Fire vs Toronto Tempo,Isabelle Harrison,Toronto Tempo,8.0,18.9,15.1,replay,inferred
2026-08-06,Portland Fire vs Toronto Tempo,Julie Allemand,Toronto Tempo,30.0,27.7,31.8,replay,inferred
2026-08-06,Portland Fire vs Toronto Tempo,Kia Nurse,Toronto Tempo,2.0,0.0,7.0,replay,inferred
2026-08-06,Portland Fire vs Toronto Tempo,Kiki Rice,Toronto Tempo,23.0,23.2,17.6,replay,inferred
2026-08-06,Portland Fire vs Toronto Tempo,Laura Juskaite,Toronto Tempo,30.0,24.3,26.3,replay,inferred
2026-08-06,Portland Fire vs Toronto Tempo,Maria Conde,Toronto Tempo,30.0,26.3,28.7,replay,inferred
2026-08-06,Portland Fire vs Toronto Tempo,Marina Mabrey,Toronto Tempo,32.0,28.8,21.9,replay,inferred
2026-08-06,Portland Fire vs Toronto Tempo,Nyara Sabally,Toronto Tempo,27.0,24.6,23.9,replay,inferred
2026-08-06,Portland Fire vs Toronto Tempo,Temi Fagbenle,Toronto Tempo,2.0,10.2,3.1,replay,inferred
2026-08-06,Portland Fire vs Toronto Tempo,Teonni Key,Toronto Tempo,,0.0,1.0,replay,
2026-08-06,Los Angeles Sparks vs Minnesota Lynx,Ariel Atkins,Los Angeles Sparks,29.0,28.6,28.8,replay,inferred
2026-08-06,Los Angeles Sparks vs Minnesota Lynx,Cameron Brink,Los Angeles Sparks,18.0,17.9,25.1,replay,inferred
2026-08-06,Los Angeles Sparks vs Minnesota Lynx,Chance Gray,Los Angeles Sparks,7.0,0.0,10.3,replay,inferred
2026-08-06,Los Angeles Sparks vs Minnesota Lynx,Dearica Hamby,Los Angeles Sparks,31.0,31.2,24.7,replay,inferred
2026-08-06,Los Angeles Sparks vs Minnesota Lynx,Erica Wheeler,Los Angeles Sparks,26.0,28.7,29.6,replay,inferred
2026-08-06,Los Angeles Sparks vs Minnesota Lynx,Jihyun Park,Los Angeles Sparks,13.0,11.3,5.1,replay,inferred
2026-08-06,Los Angeles Sparks vs Minnesota Lynx,Monique Akoa Makani,Los Angeles Sparks,15.0,18.7,18.7,replay,inferred
2026-08-06,Los Angeles Sparks vs Minnesota Lynx,Nneka Ogwumike,Los Angeles Sparks,29.0,32.9,30.2,replay,inferred
2026-08-06,Los Angeles Sparks vs Minnesota Lynx,Rae Burrell,Los Angeles Sparks,32.0,30.7,27.6,replay,inferred
2026-08-06,Los Angeles Sparks vs Minnesota Lynx,Antonia Delaere,Minnesota Lynx,9.0,8.5,6.4,replay,inferred
2026-08-06,Los Angeles Sparks vs Minnesota Lynx,Courtney Williams,Minnesota Lynx,29.0,29.5,34.5,replay,inferred
2026-08-06,Los Angeles Sparks vs Minnesota Lynx,Dorka Juhasz,Minnesota Lynx,16.0,12.8,8.2,replay,inferred
2026-08-06,Los Angeles Sparks vs Minnesota Lynx,Eliska Joklova,Minnesota Lynx,,0.0,3.4,replay,
2026-08-06,Los Angeles Sparks vs Minnesota Lynx,Kayla McBride,Minnesota Lynx,30.0,32.0,33.6,replay,inferred
2026-08-06,Los Angeles Sparks vs Minnesota Lynx,Maya Caldwell,Minnesota Lynx,16.0,14.0,8.5,replay,inferred
2026-08-06,Los Angeles Sparks vs Minnesota Lynx,Napheesa Collier,Minnesota Lynx,30.0,28.3,33.5,replay,inferred
2026-08-06,Los Angeles Sparks vs Minnesota Lynx,Natasha Howard,Minnesota Lynx,26.0,27.2,25.4,replay,inferred
2026-08-06,Los Angeles Sparks vs Minnesota Lynx,Nia Coffey,Minnesota Lynx,14.0,15.9,12.8,replay,inferred
2026-08-06,Los Angeles Sparks vs Minnesota Lynx,Olivia Miles,Minnesota Lynx,30.0,31.8,33.7,replay,inferred
2026-08-06,Indiana Fever vs Las Vegas Aces,Aliyah Boston,Indiana Fever,30.0,26.8,37.6,replay,inferred
2026-08-06,Indiana Fever vs Las Vegas Aces,Caitlin Clark,Indiana Fever,33.0,34.2,38.4,replay,inferred
2026-08-06,Indiana Fever vs Las Vegas Aces,Kelsey Mitchell,Indiana Fever,34.0,34.9,39.1,replay,inferred
2026-08-06,Indiana Fever vs Las Vegas Aces,Lexie Hull,Indiana Fever,16.0,19.7,17.3,replay,inferred
2026-08-06,Indiana Fever vs Las Vegas Aces,Makayla Timpson,Indiana Fever,20.0,24.1,31.8,replay,inferred
2026-08-06,Indiana Fever vs Las Vegas Aces,Monique Billings,Indiana Fever,27.0,23.5,20.6,replay,inferred
2026-08-06,Indiana Fever vs Las Vegas Aces,Sophie Cunningham,Indiana Fever,25.0,23.7,28.1,replay,inferred
2026-08-06,Indiana Fever vs Las Vegas Aces,Tyasha Harris,Indiana Fever,10.0,13.1,12.1,replay,inferred
2026-08-06,Indiana Fever vs Las Vegas Aces,A'ja Wilson,Las Vegas Aces,33.0,31.4,37.5,replay,inferred
2026-08-06,Indiana Fever vs Las Vegas Aces,Brianna Turner,Las Vegas Aces,17.0,12.8,14.8,replay,inferred
2026-08-06,Indiana Fever vs Las Vegas Aces,Chelsea Gray,Las Vegas Aces,32.0,31.9,40.4,replay,inferred
2026-08-06,Indiana Fever vs Las Vegas Aces,Dana Evans,Las Vegas Aces,15.0,16.3,15.8,replay,inferred
2026-08-06,Indiana Fever vs Las Vegas Aces,Jackie Young,Las Vegas Aces,33.0,32.3,35.0,replay,inferred
2026-08-06,Indiana Fever vs Las Vegas Aces,Jewell Loyd,Las Vegas Aces,26.0,25.2,31.1,replay,inferred
2026-08-06,Indiana Fever vs Las Vegas Aces,Kierstan Bell,Las Vegas Aces,8.0,9.9,2.8,replay,inferred
2026-08-06,Indiana Fever vs Las Vegas Aces,NaLyssa Smith,Las Vegas Aces,26.0,25.8,37.3,replay,inferred
2026-08-06,Indiana Fever vs Las Vegas Aces,Stephanie Talbot,Las Vegas Aces,10.0,14.4,10.2,replay,inferred
2026-08-07,Dallas Wings vs Golden State Valkyries,Alanna Smith,Dallas Wings,8.0,19.9,27.4,replay,inferred
2026-08-07,Dallas Wings vs Golden State Valkyries,Arike Ogunbowale,Dallas Wings,33.0,34.5,26.7,replay,inferred
2026-08-07,Dallas Wings vs Golden State Valkyries,Awak Kuier,Dallas Wings,12.0,19.2,9.5,replay,inferred
2026-08-07,Dallas Wings vs Golden State Valkyries,Aziaha James,Dallas Wings,7.0,13.9,26.6,replay,inferred
2026-08-07,Dallas Wings vs Golden State Valkyries,Jessica Shepard,Dallas Wings,36.0,32.7,25.8,replay,inferred
2026-08-07,Dallas Wings vs Golden State Valkyries,Li Yueru,Dallas Wings,8.0,10.9,8.0,replay,inferred
2026-08-07,Dallas Wings vs Golden State Valkyries,Maddy Siegrist,Dallas Wings,15.0,16.8,14.8,replay,inferred
2026-08-07,Dallas Wings vs Golden State Valkyries,Odyssey Sims,Dallas Wings,8.0,15.5,24.5,replay,inferred
2026-08-07,Dallas Wings vs Golden State Valkyries,Paige Bueckers,Dallas Wings,35.0,36.6,28.9,replay,inferred
2026-08-07,Dallas Wings vs Golden State Valkyries,Sug Sutton,Dallas Wings,2.0,0.0,7.9,replay,inferred
2026-08-07,Atlanta Dream vs Washington Mystics,Allisha Gray,Atlanta Dream,33.0,32.6,37.6,replay,inferred
2026-08-07,Atlanta Dream vs Washington Mystics,Angel Reese,Atlanta Dream,30.0,32.4,33.2,replay,inferred
2026-08-07,Atlanta Dream vs Washington Mystics,Brionna Jones,Atlanta Dream,15.0,17.6,21.5,replay,inferred
2026-08-07,Atlanta Dream vs Washington Mystics,Isobel Borlase,Atlanta Dream,15.0,14.0,9.3,replay,inferred
2026-08-07,Atlanta Dream vs Washington Mystics,Jaylyn Sherrod,Atlanta Dream,2.0,7.6,5.2,replay,inferred
2026-08-07,Atlanta Dream vs Washington Mystics,Jordin Canada,Atlanta Dream,33.0,33.2,34.7,replay,inferred
2026-08-07,Atlanta Dream vs Washington Mystics,Madina Okot,Atlanta Dream,9.0,0.0,5.3,replay,inferred
2026-08-07,Atlanta Dream vs Washington Mystics,Naz Hillmon,Atlanta Dream,30.0,27.8,20.0,replay,inferred
2026-08-07,Atlanta Dream vs Washington Mystics,Rhyne Howard,Atlanta Dream,33.0,34.8,31.1,replay,inferred
2026-08-07,Atlanta Dream vs Washington Mystics,Shatori Walker-Kimbrough,Atlanta Dream,,0.0,2.1,replay,
2026-08-07,Connecticut Sun vs Phoenix Mercury,Aaliyah Edwards,Connecticut Sun,,21.5,24.3,replay,
2026-08-07,Connecticut Sun vs Phoenix Mercury,Brittney Griner,Connecticut Sun,,29.0,23.6,replay,
2026-08-07,Connecticut Sun vs Phoenix Mercury,Charlisse Leger-Walker,Connecticut Sun,,24.4,19.5,replay,
2026-08-07,Connecticut Sun vs Phoenix Mercury,Diamond Miller,Connecticut Sun,,25.1,23.6,replay,
2026-08-07,Connecticut Sun vs Phoenix Mercury,Hailey Van Lith,Connecticut Sun,,0.0,14.3,replay,
2026-08-07,Connecticut Sun vs Phoenix Mercury,Kennedy Burke,Connecticut Sun,,25.9,19.5,replay,
2026-08-07,Connecticut Sun vs Phoenix Mercury,Leila Lacan,Connecticut Sun,,31.6,31.1,replay,
2026-08-07,Connecticut Sun vs Phoenix Mercury,Nell Angloma,Connecticut Sun,,0.0,11.1,replay,
2026-08-07,Connecticut Sun vs Phoenix Mercury,Olivia Nelson-Ododa,Connecticut Sun,,21.8,16.1,replay,
2026-08-07,Connecticut Sun vs Phoenix Mercury,Saniya Rivers,Connecticut Sun,,20.7,17.0,replay,
2026-08-07,Connecticut Sun vs Phoenix Mercury,Alyssa Thomas,Phoenix Mercury,34.0,33.3,35.2,replay,inferred
2026-08-07,Connecticut Sun vs Phoenix Mercury,DeWanna Bonner,Phoenix Mercury,29.0,28.4,34.5,replay,inferred
2026-08-07,Connecticut Sun vs Phoenix Mercury,Kahleah Copper,Phoenix Mercury,33.0,32.3,34.0,replay,inferred
2026-08-07,Connecticut Sun vs Phoenix Mercury,Kelsey Plum,Phoenix Mercury,,22.5,27.8,replay,
2026-08-07,Connecticut Sun vs Phoenix Mercury,Kyara Linskens,Phoenix Mercury,,8.1,3.7,replay,
2026-08-07,Connecticut Sun vs Phoenix Mercury,Natasha Mack,Phoenix Mercury,18.0,19.6,17.9,replay,inferred
2026-08-07,Connecticut Sun vs Phoenix Mercury,Noemie Brochant,Phoenix Mercury,22.0,24.1,22.1,replay,inferred
2026-08-07,Connecticut Sun vs Phoenix Mercury,Sami Whitcomb,Phoenix Mercury,10.0,15.6,12.9,replay,inferred
2026-08-07,Connecticut Sun vs Phoenix Mercury,Valeriane Ayayi,Phoenix Mercury,15.0,16.1,11.9,replay,inferred
2026-08-07,Atlanta Dream vs Washington Mystics,Alicia Florez,Washington Mystics,,0.0,5.8,replay,
2026-08-07,Atlanta Dream vs Washington Mystics,Cassandre Prosper,Washington Mystics,,8.6,18.6,replay,
2026-08-07,Atlanta Dream vs Washington Mystics,Cotie McMahon,Washington Mystics,,24.1,27.9,replay,
2026-08-07,Atlanta Dream vs Washington Mystics,Georgia Amoore,Washington Mystics,,26.1,14.2,replay,
2026-08-07,Atlanta Dream vs Washington Mystics,Kiki Iriafen,Washington Mystics,,27.8,31.9,replay,
2026-08-07,Atlanta Dream vs Washington Mystics,Lauren Betts,Washington Mystics,,16.9,21.1,replay,
2026-08-07,Atlanta Dream vs Washington Mystics,Michaela Onyenwere,Washington Mystics,,29.0,21.1,replay,
2026-08-07,Atlanta Dream vs Washington Mystics,Shakira Austin,Washington Mystics,,33.1,27.0,replay,
2026-08-07,Atlanta Dream vs Washington Mystics,Sonia Citron,Washington Mystics,,34.4,32.5,replay,
2026-08-08,Portland Fire vs Seattle Storm,Bridget Carleton,Portland Fire,30.0,31.5,28.8,replay,inferred
2026-08-08,Portland Fire vs Seattle Storm,Carla Leite,Portland Fire,28.0,26.4,3.8,replay,inferred
2026-08-08,Portland Fire vs Seattle Storm,Emily Engstler,Portland Fire,23.0,25.4,23.9,replay,inferred
2026-08-08,Portland Fire vs Seattle Storm,Frieda Buhner,Portland Fire,18.0,14.9,16.1,replay,inferred
2026-08-08,Portland Fire vs Seattle Storm,Holly Winterburn,Portland Fire,10.0,12.6,16.6,replay,inferred
2026-08-08,Portland Fire vs Seattle Storm,Jordan Harrison,Portland Fire,5.0,10.3,28.5,replay,inferred
2026-08-08,Portland Fire vs Seattle Storm,Karlie Samuelson,Portland Fire,17.0,16.9,17.0,replay,inferred
2026-08-08,Portland Fire vs Seattle Storm,Megan DiLeo,Portland Fire,28.0,27.9,24.0,replay,inferred
2026-08-08,Portland Fire vs Seattle Storm,Nyadiew Puoch,Portland Fire,18.0,20.8,25.3,replay,inferred
2026-08-08,Portland Fire vs Seattle Storm,Serah Williams,Portland Fire,13.0,13.3,16.0,replay,inferred
2026-08-08,Portland Fire vs Seattle Storm,Awa Fam,Seattle Storm,26.0,28.6,16.7,replay,inferred
2026-08-08,Portland Fire vs Seattle Storm,Dominique Malonga,Seattle Storm,28.0,27.4,27.9,replay,inferred
2026-08-08,Portland Fire vs Seattle Storm,Ezi Magbegor,Seattle Storm,17.0,15.9,25.9,replay,inferred
2026-08-08,Portland Fire vs Seattle Storm,Flau'jae Johnson,Seattle Storm,28.0,28.8,24.6,replay,inferred
2026-08-08,Portland Fire vs Seattle Storm,Jade Melbourne,Seattle Storm,26.0,26.3,28.6,replay,inferred
2026-08-08,Portland Fire vs Seattle Storm,Jordan Horston,Seattle Storm,12.0,15.5,18.7,replay,inferred
2026-08-08,Portland Fire vs Seattle Storm,Natisha Hiedeman,Seattle Storm,32.0,31.5,31.9,replay,inferred
2026-08-08,Portland Fire vs Seattle Storm,Stefanie Dolson,Seattle Storm,10.0,11.9,9.5,replay,inferred
2026-08-08,Portland Fire vs Seattle Storm,Taina Mair,Seattle Storm,,0.0,4.8,replay,
2026-08-08,Portland Fire vs Seattle Storm,Zia Cooke,Seattle Storm,11.0,14.1,11.5,replay,inferred
2026-08-08,Chicago Sky vs Indiana Fever,Aicha Coulibaly,Chicago Sky,14.0,14.9,19.8,replay,inferred
2026-08-08,Chicago Sky vs Indiana Fever,Azura Stevens,Chicago Sky,26.0,24.0,20.2,replay,inferred
2026-08-08,Chicago Sky vs Indiana Fever,Courtney Vandersloot,Chicago Sky,28.0,23.1,24.9,replay,inferred
2026-08-08,Chicago Sky vs Indiana Fever,DiJonai Carrington,Chicago Sky,18.0,15.7,3.5,replay,inferred
2026-08-08,Chicago Sky vs Indiana Fever,Elizabeth Williams,Chicago Sky,18.0,18.2,13.8,replay,inferred
2026-08-08,Chicago Sky vs Indiana Fever,Gabriela Jaquez,Chicago Sky,10.0,16.3,21.0,replay,inferred
2026-08-08,Chicago Sky vs Indiana Fever,Jacy Sheldon,Chicago Sky,28.0,22.9,23.6,replay,inferred
2026-08-08,Chicago Sky vs Indiana Fever,Kamilla Cardoso,Chicago Sky,27.0,25.0,26.2,replay,inferred
2026-08-08,Chicago Sky vs Indiana Fever,Natasha Cloud,Chicago Sky,31.0,27.4,26.7,replay,inferred
2026-08-08,Chicago Sky vs Indiana Fever,Rachel Banham,Chicago Sky,,12.5,20.3,replay,
2026-08-08,Chicago Sky vs Indiana Fever,Aliyah Boston,Indiana Fever,31.0,26.4,28.9,replay,inferred
2026-08-08,Chicago Sky vs Indiana Fever,Caitlin Clark,Indiana Fever,33.0,33.7,35.5,replay,inferred
2026-08-08,Chicago Sky vs Indiana Fever,Kelsey Mitchell,Indiana Fever,33.0,35.7,36.1,replay,inferred
2026-08-08,Chicago Sky vs Indiana Fever,Lexie Hull,Indiana Fever,16.0,19.4,19.4,replay,inferred
2026-08-08,Chicago Sky vs Indiana Fever,Makayla Timpson,Indiana Fever,24.0,24.4,30.8,replay,inferred
2026-08-08,Chicago Sky vs Indiana Fever,Monique Billings,Indiana Fever,24.0,22.7,11.6,replay,inferred
2026-08-08,Chicago Sky vs Indiana Fever,Myisha Hines-Allen,Indiana Fever,1.0,0.0,8.7,replay,inferred
2026-08-08,Chicago Sky vs Indiana Fever,Raven Johnson,Indiana Fever,1.0,0.0,8.6,replay,inferred
2026-08-08,Chicago Sky vs Indiana Fever,Sophie Cunningham,Indiana Fever,26.0,25.1,17.0,replay,inferred
2026-08-08,Chicago Sky vs Indiana Fever,Tyasha Harris,Indiana Fever,11.0,12.6,3.4,replay,inferred
2026-08-08,Las Vegas Aces vs Minnesota Lynx,A'ja Wilson,Las Vegas Aces,33.0,33.1,32.6,replay,inferred
2026-08-08,Las Vegas Aces vs Minnesota Lynx,Brianna Turner,Las Vegas Aces,15.0,12.6,14.3,replay,inferred
2026-08-08,Las Vegas Aces vs Minnesota Lynx,Chelsea Gray,Las Vegas Aces,33.0,33.5,35.6,replay,inferred
2026-08-08,Las Vegas Aces vs Minnesota Lynx,Dana Evans,Las Vegas Aces,15.0,17.0,20.5,replay,inferred
2026-08-08,Las Vegas Aces vs Minnesota Lynx,Jackie Young,Las Vegas Aces,33.0,33.3,33.0,replay,inferred
2026-08-08,Las Vegas Aces vs Minnesota Lynx,Jewell Loyd,Las Vegas Aces,27.0,27.3,29.6,replay,inferred
2026-08-08,Las Vegas Aces vs Minnesota Lynx,NaLyssa Smith,Las Vegas Aces,29.0,27.7,24.0,replay,inferred
2026-08-08,Las Vegas Aces vs Minnesota Lynx,Stephanie Talbot,Las Vegas Aces,10.0,15.5,10.4,replay,inferred
2026-08-08,Las Vegas Aces vs Minnesota Lynx,Antonia Delaere,Minnesota Lynx,7.0,8.0,4.8,replay,inferred
2026-08-08,Las Vegas Aces vs Minnesota Lynx,Courtney Williams,Minnesota Lynx,25.0,30.8,33.1,replay,inferred
2026-08-08,Las Vegas Aces vs Minnesota Lynx,Dorka Juhasz,Minnesota Lynx,17.0,11.3,9.6,replay,inferred
2026-08-08,Las Vegas Aces vs Minnesota Lynx,Kayla McBride,Minnesota Lynx,32.0,32.4,35.3,replay,inferred
2026-08-08,Las Vegas Aces vs Minnesota Lynx,Maya Caldwell,Minnesota Lynx,10.0,13.1,11.6,replay,inferred
2026-08-08,Las Vegas Aces vs Minnesota Lynx,Napheesa Collier,Minnesota Lynx,28.0,29.6,34.7,replay,inferred
2026-08-08,Las Vegas Aces vs Minnesota Lynx,Natasha Howard,Minnesota Lynx,25.0,27.2,29.2,replay,inferred
2026-08-08,Las Vegas Aces vs Minnesota Lynx,Nia Coffey,Minnesota Lynx,20.0,15.5,6.5,replay,inferred
2026-08-08,Las Vegas Aces vs Minnesota Lynx,Olivia Miles,Minnesota Lynx,28.0,32.1,35.2,replay,inferred
2026-08-09,Golden State Valkyries vs Los Angeles Sparks,Ariel Atkins,Los Angeles Sparks,30.0,29.2,30.1,replay,inferred
2026-08-09,Golden State Valkyries vs Los Angeles Sparks,Cameron Brink,Los Angeles Sparks,20.0,17.2,21.9,replay,inferred
2026-08-09,Golden State Valkyries vs Los Angeles Sparks,Chance Gray,Los Angeles Sparks,10.0,11.4,9.9,replay,inferred
2026-08-09,Golden State Valkyries vs Los Angeles Sparks,Dearica Hamby,Los Angeles Sparks,30.0,30.2,26.4,replay,inferred
